Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2004,Athens,Baseball,Baseball,"BORROTO JIMENEZ, Luis",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"CEPEDA CRUZ, Frederich",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"CHARLES MARTINEZ, Yorelvis",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"ENRIQUEZ TAMAYO, Michel",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"GONZALEZ, Norberto",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"GOURRIEL CASTILLO, Yulieski",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"LAZO, Pedro Luis",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"MACHADO MORALES, Roger",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"MARTINEZ MARTINEZ, Jonder",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"MONTIETH HERRERA, Frank Andy",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"ODELIN SANAME, Vicyohandri",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"PALMA, Adiel",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"PARET, Eduardo",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"PESTANO, Ariel",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"RAMIREZ RODRIGUEZ, Alexei",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"SANCHEZ, Eriel",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"SCULL, Antonio",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"TABARES PADILLA, Carlos Alberto",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"URGELLES, Yoandry",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"URRUTIA, Osmanis",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"VEGA TAMAYO, Manuel Alberto",Cuba,Men,Baseball,Gold
2004,Athens,Baseball,Baseball,"VERA, Norge Luis",Cuba,Men,Baseball,Gold
2004,Athens,Boxing,Boxing,"LOPEZ NUNEZ, Michel",Cuba,Men,+ 91KG (Super Heavyweight),Bronze
2004,Athens,Boxing,Boxing,"GAMBOA TOLEDANO, Yuriorkis",Cuba,Men,48 - 51KG (Flyweight),Gold
2004,Athens,Boxing,Boxing,"BHARTELEMY VARELA, Yan",Cuba,Men,48KG (Light Flywieght),Gold
2004,Athens,Boxing,Boxing,"RIGONDEAUX ORTIZ, Guillermo",Cuba,Men,51 - 54KG (Bantamweight),Gold
2004,Athens,Boxing,Boxing,"KINDELAN MESA, Mario Cesar",Cuba,Men,57 - 60KG (Lightweight),Gold
2004,Athens,Boxing,Boxing,"JOHNSON CEDENO, Yudel",Cuba,Men,60 - 64 KG,Silver
2004,Athens,Boxing,Boxing,"ARAGON, Lorenzo",Cuba,Men,64 - 69 KG,Silver
2004,Athens,Boxing,Boxing,"SOLIS FONTE, Odlanier",Cuba,Men,81 - 91KG (Heavyweight),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"BALCEIRO PAJON, Ledis Frank",Cuba,Men,C-2 500M (Canoe Double),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"ROJAS BLANCO, Ibrahim",Cuba,Men,C-2 500M (Canoe Double),Silver
2004,Athens,Judo,Judo,"BELTRAN, Daima Mayelis",Cuba,Women,+ 78KG (Heavyweight),Silver
2004,Athens,Judo,Judo,"SAVON, Amarilys",Cuba,Women,48 - 52KG (Half-Lightweight),Bronze
2004,Athens,Judo,Judo,"LUPETEY, Yurisleidy",Cuba,Women,52 - 57KG (Lightweight),Bronze
2004,Athens,Judo,Judo,"GONZALEZ, Driulys",Cuba,Women,57 - 63KG (Half-Middleweight),Bronze
2004,Athens,Judo,Judo,"ARENCIBIA, Yordanis",Cuba,Men,60 - 66KG (Half-Lightweight),Bronze
2004,Athens,Judo,Judo,"LABORDE, Yurisel",Cuba,Women,70 - 78KG (Half-Heavyweight),Bronze
2004,Athens,Shooting,Shooting,"RODRIGUEZ, Juan Miguel",Cuba,Men,Skeet (125 Targets),Bronze
2004,Athens,Taekwondo,Taekwondo,"LABRADA DIAZ, Yanelis Yuliet",Cuba,Women,- 49 KG,Silver
2004,Athens,Volleyball,Volleyball,"BARROS FERNANDEZ, Zoila",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"CALDERON, Rosir",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"CARRILLO DE LA PAZ, Nancy",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"FERNANDEZ, Ana Ibis",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"MARTINEZ ADLUN, Maybelis",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"MESA LUACES, Liana",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"MUNOZ CARRAZANA, Aniara",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"ORTIZ CHARRO, Yaima",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"RAMIREZ ECHEVARRIA, Daimi",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"RUIZ LUACES, Yumilka",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"SANCHEZ SALFRAN, Martha",Cuba,Women,Volleyball,Bronze
2004,Athens,Volleyball,Volleyball,"TELLEZ PALACIO, Dulce M.",Cuba,Women,Volleyball,Bronze
2004,Athens,Wrestling,Wrestling Free.,"QUINTANA, Yandro Miguel",Cuba,Men,55 - 60KG,Gold
2004,Athens,Wrestling,Wrestling Free.,"FUNDORA, Ivan",Cuba,Men,66 - 74KG,Bronze
2004,Athens,Wrestling,Wrestling Gre-R,"MONZON, Roberto",Cuba,Men,55 - 60KG,Silver
2004,Athens,Athletics,Athletics,"SEBRLE, Roman",Czech Republic,Men,Decathlon,Gold
2004,Athens,Athletics,Athletics,"BABA, Jaroslav",Czech Republic,Men,High Jump,Bronze
2004,Athens,Canoe / Kayak,Canoe / Kayak S,"STEPANEK, Ondrej",Czech Republic,Men,C-2 (Canoe Double),Bronze
2004,Athens,Canoe / Kayak,Canoe / Kayak S,"VOLF, Jaroslav",Czech Republic,Men,C-2 (Canoe Double),Bronze
2004,Athens,Modern Pentathlon,Modern Pentath.,"CAPALINI, Libor",Czech Republic,Men,Individual Competition,Bronze
2004,Athens,Rowing,Rowing,"HANAK, Jakub",Czech Republic,Men,Quadruple Sculls Without Coxswain (4X),Silver
2004,Athens,Rowing,Rowing,"JIRKA, David",Czech Republic,Men,Quadruple Sculls Without Coxswain (4X),Silver
2004,Athens,Rowing,Rowing,"KARAS, Tomas",Czech Republic,Men,Quadruple Sculls Without Coxswain (4X),Silver
2004,Athens,Rowing,Rowing,"KOPRIVA, David",Czech Republic,Men,Quadruple Sculls Without Coxswain (4X),Silver
2004,Athens,Sailing,Sailing,"SMIDOVA, Lenka",Czech Republic,Women,Single-Handed Dinghy (Europe),Silver
2004,Athens,Shooting,Shooting,"EMMONS, Katerina",Czech Republic,Women,10M Air Rifle (40 Shots),Bronze
2004,Athens,Shooting,Shooting,"HYKOVA, Lenka",Czech Republic,Women,25M Pistol (30+30 Shots),Silver
2004,Athens,Athletics,Athletics,"KIPKETER, Wilson",Denmark,Men,800M,Bronze
2004,Athens,Athletics,Athletics,"OLSEN, Joachim Broechner",Denmark,Men,Shot Put,Bronze
2004,Athens,Badminton,Badminton,"ERIKSEN, Jens Dyrloev",Denmark,Men,Doubles,Bronze
2004,Athens,Badminton,Badminton,"SCHJOLDAGER, Mette",Denmark,Women,Doubles,Bronze
2004,Athens,Handball,Handball,"ANDERSEN, Kristine",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"BROEDSGAARD, Karen",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"DAUGAARD, Line",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"FRUELUND, Katrine",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"JENSEN, Trine",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"JOERGENSEN, Rikke Hoerlykke",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"KIAERSKOU, Lotte",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"MIKKELSEN, Henriette Roende",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"MORTENSEN, Karin Oernhoej",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"NOERGAARD, Louise Bager",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"SCHMIDT, Rikke",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"SKOV, Rikke",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"THOMSEN, Camilla Ingemann",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"TOURAY, Josephine",Denmark,Women,Handball,Gold
2004,Athens,Handball,Handball,"VESTERGAARD LARSEN, Mette",Denmark,Women,Handball,Gold
2004,Athens,Rowing,Rowing,"EBBESEN, Eskild Balschmidt",Denmark,Men,Lightweight Coxless Four (4-),Gold
2004,Athens,Rowing,Rowing,"EBERT, Thomas",Denmark,Men,Lightweight Coxless Four (4-),Gold
2004,Athens,Rowing,Rowing,"KRISTENSEN, Thor",Denmark,Men,Lightweight Coxless Four (4-),Gold
2004,Athens,Rowing,Rowing,"MOELVIG, Stephan",Denmark,Men,Lightweight Coxless Four (4-),Gold
2004,Athens,Sailing,Sailing,"LIVBJERG, Signe",Denmark,Women,Single-Handed Dinghy (Europe),Bronze
2004,Athens,Sailing,Sailing,"JENSEN, Dorte O.",Denmark,Women,Yngling - Keelboat,Bronze
2004,Athens,Sailing,Sailing,"JESPERSEN, Helle",Denmark,Women,Yngling - Keelboat,Bronze
2004,Athens,Sailing,Sailing,"OTZEN, Christina",Denmark,Women,Yngling - Keelboat,Bronze
2004,Athens,Table Tennis,Table Tennis,"MAZE, Michael John",Denmark,Men,Doubles,Bronze
2004,Athens,Table Tennis,Table Tennis,"TUGWELL, Finn",Denmark,Men,Doubles,Bronze
2004,Athens,Athletics,Athletics,"SANCHEZ, Felix",Dominican Republic,Men,400M Hurdles,Gold
2004,Athens,Boxing,Boxing,"ALY, Mohamed",Egypt,Men,+ 91KG (Super Heavyweight),Silver
2004,Athens,Boxing,Boxing,"ISMAIL, Ahmed",Egypt,Men,75 - 81KG (Light-Heavyweight),Bronze
2004,Athens,Boxing,Boxing,"ELSAYED, Mohamed",Egypt,Men,81 - 91KG (Heavyweight),Bronze
2004,Athens,Taekwondo,Taekwondo,"BAYOUMI, Tamer",Egypt,Men,- 58 KG,Bronze
2004,Athens,Wrestling,Wrestling Gre-R,"GABER IBRAHIM, Karam",Egypt,Men,84 - 96KG,Gold
2004,Athens,Athletics,Athletics,"TADESSE, Zersenay",Eritrea,Men,10000M,Bronze
2004,Athens,Athletics,Athletics,"TAMMERT, Aleksander",Estonia,Men,Discus Throw,Bronze
2004,Athens,Judo,Judo,"PERTELSON, Indrek",Estonia,Men,+ 100KG (Heavyweight),Bronze
2004,Athens,Rowing,Rowing,"JAANSON, Jueri",Estonia,Men,Single Sculls (1X),Silver
2004,Athens,Athletics,Athletics,"BEKELE, Kenenisa",Ethiopia,Men,10000M,Gold
2004,Athens,Athletics,Athletics,"SIHINE, Sileshi",Ethiopia,Men,10000M,Silver
2004,Athens,Athletics,Athletics,"TULU, Derartu",Ethiopia,Women,10000M,Bronze
2004,Athens,Athletics,Athletics,"DIBABA, Ejegayehu",Ethiopia,Women,10000M,Silver
2004,Athens,Athletics,Athletics,"BEKELE, Kenenisa",Ethiopia,Men,5000M,Silver
2004,Athens,Athletics,Athletics,"DIBABA, Tirunesh",Ethiopia,Women,5000M,Bronze
2004,Athens,Athletics,Athletics,"DEFAR, Meseret",Ethiopia,Women,5000M,Gold
2004,Athens,Shooting,Shooting,"KEMPPAINEN, Marko",Finland,Men,Skeet (125 Targets),Silver
2004,Athens,Wrestling,Wrestling Gre-R,"YLI-HANNUKSELA, Marko",Finland,Men,66 - 74KG,Silver
2004,Athens,Aquatics,Swimming,"MANAUDOU, Laure",France,Women,100M Backstroke,Bronze
2004,Athens,Aquatics,Swimming,"DUBOSCQ, Hugues",France,Men,100M Breaststroke,Bronze
2004,Athens,Aquatics,Swimming,"FIGUES, Solenne",France,Women,200M Freestyle,Bronze
2004,Athens,Aquatics,Swimming,"MANAUDOU, Laure",France,Women,400M Freestyle,Gold
2004,Athens,Aquatics,Swimming,"METELLA, Malia",France,Women,50M Freestyle,Silver
2004,Athens,Aquatics,Swimming,"MANAUDOU, Laure",France,Women,800M Freestyle,Silver
2004,Athens,Athletics,Athletics,"KEITA, Naman",France,Men,400M Hurdles,Bronze
2004,Athens,Athletics,Athletics,"ARRON, Christine",France,Women,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"FELIX, Sylviane",France,Women,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"HURTIS-HOUAIRI, Muriel",France,Women,4X100M Relay,Bronze
2004,Athens,Athletics,Athletics,"MANG, Veronique",France,Women,4X100M Relay,Bronze
2004,Athens,Boxing,Boxing,"THOMAS, Jerome",France,Men,48 - 51KG (Flyweight),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak S,"ESTANGUET, Tony",France,Men,C-1 (Canoe Single),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak S,"LEFEVRE, Fabien",France,Men,K-1 (Kayak Single),Bronze
2004,Athens,Canoe / Kayak,Canoe / Kayak S,"PESCHIER, Benoit",France,Men,K-1 (Kayak Single),Gold
2004,Athens,Cycling,Cycling Track,"TOURNANT, Arnaud",France,Men,1KM Time Trial,Silver
2004,Athens,Cycling,Cycling Track,"BOURGAIN, Mickael",France,Men,Team Sprint,Bronze
2004,Athens,Cycling,Cycling Track,"GANE, Laurent",France,Men,Team Sprint,Bronze
2004,Athens,Cycling,Cycling Track,"TOURNANT, Arnaud",France,Men,Team Sprint,Bronze
2004,Athens,Cycling,Mountain Bike,"ABSALON, Julien",France,Men,Cross-Country,Gold
2004,Athens,Equestrian,Eventing,"BOITEAU, Arnaud",France,Men,Team,Gold
2004,Athens,Equestrian,Eventing,"COURREGES, Didier",France,Men,Team,Gold
2004,Athens,Equestrian,Eventing,"LYARD, Cedric",France,Men,Team,Gold
2004,Athens,Equestrian,Eventing,"TEULERE, Jean",France,Men,Team,Gold
2004,Athens,Equestrian,Eventing,"TOUZAINT, Nicolas",France,Men,Team,Gold
2004,Athens,Fencing,Fencing,"NISIMA, Maureen",France,Women,Épée Individual,Bronze
2004,Athens,Fencing,Fencing,"FLESSEL-COLOVIC, Laura",France,Women,Épée Individual,Silver
2004,Athens,Fencing,Fencing,"BOISSE, Eric",France,Men,Épée Team,Gold
2004,Athens,Fencing,Fencing,"JEANNET, Fabrice",France,Men,Épée Team,Gold
2004,Athens,Fencing,Fencing,"JEANNET, Jerome",France,Men,Épée Team,Gold
2004,Athens,Fencing,Fencing,"OBRY, Hughes",France,Men,Épée Team,Gold
2004,Athens,Fencing,Fencing,"DANINTHE, Sarah",France,Women,Épée Team,Bronze
2004,Athens,Fencing,Fencing,"FLESSEL-COLOVIC, Laura",France,Women,Épée Team,Bronze
2004,Athens,Fencing,Fencing,"KIRALY PICOT, Hajnalka",France,Women,Épée Team,Bronze
2004,Athens,Fencing,Fencing,"NISIMA, Maureen",France,Women,Épée Team,Bronze
2004,Athens,Fencing,Fencing,"GUYART, Brice",France,Men,Foil Individual,Gold
2004,Athens,Fencing,Fencing,"PILLET, Julien",France,Men,Sabre Team,Gold
2004,Athens,Fencing,Fencing,"TOUYA, Damien",France,Men,Sabre Team,Gold
2004,Athens,Fencing,Fencing,"TOUYA, Gael",France,Men,Sabre Team,Gold
2004,Athens,Gymnastics,Artistic G.,"LEPENNEC, Emilie",France,Women,Uneven Bars,Gold
2004,Athens,Judo,Judo,"JOSSINET, Frederique",France,Women,- 48 KG,Silver
2004,Athens,Rowing,Rowing,"HARDY, Adrien",France,Men,Double Sculls (2X),Gold
2004,Athens,Rowing,Rowing,"VIEILLEDENT, Sebastien",France,Men,Double Sculls (2X),Gold
2004,Athens,Rowing,Rowing,"DUFOUR, Frederic",France,Men,Lightweight Double Sculls (2X),Silver
2004,Athens,Rowing,Rowing,"TOURON, Pascal",France,Men,Lightweight Double Sculls (2X),Silver
2004,Athens,Sailing,Sailing,"MERRET, Faustine",France,Women,Board (Mistral),Gold
2004,Athens,Sailing,Sailing,"RAMBEAU, Pascal",France,Men,Star - Keelboat,Bronze
2004,Athens,Sailing,Sailing,"ROHART, Xavier",France,Men,Star - Keelboat,Bronze
2004,Athens,Taekwondo,Taekwondo,"BAVEREL, Myriam",France,Women,+ 67 KG,Silver
2004,Athens,Taekwondo,Taekwondo,"GENTIL, Pascal",France,Men,+ 80 KG,Bronze
2004,Athens,Tennis,Tennis,"MAURESMO, Amelie",France,Women,Singles,Silver
2004,Athens,Wrestling,Wrestling Free.,"GOMIS, Anna",France,Women,48 - 55KG,Bronze
2004,Athens,Wrestling,Wrestling Free.,"LEGRAND, Lise",France,Women,55 - 63KG,Bronze
2004,Athens,Judo,Judo,"KHERGIANI, Nestor",Georgia,Men,- 60 KG,Silver
2004,Athens,Judo,Judo,"ZVIADAURI, Zurab",Georgia,Men,81 - 90KG (Middleweight),Gold
2004,Athens,Weightlifting,Weightlifting,"ASANIDZE, George",Georgia,Men,85KG,Gold
2004,Athens,Wrestling,Wrestling Gre-R,"NOZADZE, Ramaz",Georgia,Men,84 - 96KG,Silver
2004,Athens,Aquatics,Diving,"SCHELLENBERG, Tobias",Germany,Men,Synchronized Diving 3M Springboard,Silver
2004,Athens,Aquatics,Diving,"WELS, Andreas",Germany,Men,Synchronized Diving 3M Springboard,Silver
2004,Athens,Aquatics,Swimming,"BUSCHSCHULTE, Antje",Germany,Women,200M Backstroke,Bronze
2004,Athens,Aquatics,Swimming,"POLESKA, Anne",Germany,Women,200M Breaststroke,Bronze
2004,Athens,Aquatics,Swimming,"CONRAD, Lars",Germany,Men,4X100M Medley Relay,Silver
2004,Athens,Aquatics,Swimming,"DRIESEN, Steffen",Germany,Men,4X100M Medley Relay,Silver
2004,Athens,Aquatics,Swimming,"KRUPPA, Jens",Germany,Men,4X100M Medley Relay,Silver
2004,Athens,Aquatics,Swimming,"MEEUW, Helge",Germany,Men,4X100M Medley Relay,Silver
2004,Athens,Aquatics,Swimming,"RUPPRATH, Thomas",Germany,Men,4X100M Medley Relay,Silver
2004,Athens,Aquatics,Swimming,"BUSCHSCHULTE, Antje",Germany,Women,4X100M Medley Relay,Bronze
2004,Athens,Aquatics,Swimming,"GOTZ, Daniela",Germany,Women,4X100M Medley Relay,Bronze
2004,Athens,Aquatics,Swimming,"POEWE, Sarah",Germany,Women,4X100M Medley Relay,Bronze
2004,Athens,Aquatics,Swimming,"VAN ALMSICK, Franziska",Germany,Women,4X100M Medley Relay,Bronze
2004,Athens,Aquatics,Swimming,"BUSCHSCHULTE, Antje",Germany,Women,4X200M Freestyle Relay,Bronze
2004,Athens,Aquatics,Swimming,"DALLMANN, Petra",Germany,Women,4X200M Freestyle Relay,Bronze
2004,Athens,Aquatics,Swimming,"GOETZ, Janina Kristin",Germany,Women,4X200M Freestyle Relay,Bronze
2004,Athens,Aquatics,Swimming,"HARSTICK, Sara",Germany,Women,4X200M Freestyle Relay,Bronze
2004,Athens,Aquatics,Swimming,"STOCKBAUER, Hannah",Germany,Women,4X200M Freestyle Relay,Bronze
2004,Athens,Aquatics,Swimming,"VAN ALMSICK, Franziska",Germany,Women,4X200M Freestyle Relay,Bronze
2004,Athens,Athletics,Athletics,"NERIUS, Steffi",Germany,Women,Javelin Throw,Silver
2004,Athens,Athletics,Athletics,"KLEINERT, Nadine",Germany,Women,Shot Put,Silver
2004,Athens,Boxing,Boxing,"RAHIMOV, Rustamhodza",Germany,Men,48 - 51KG (Flyweight),Bronze
2004,Athens,Boxing,Boxing,"TAJBERT, Vitali",Germany,Men,54 - 57KG (Featherweight),Bronze
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"DITTMER, Andreas",Germany,Men,C-1 1000M (Canoe Single),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"DITTMER, Andreas",Germany,Men,C-1 500M (Canoe Single),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"GILLE, Christian",Germany,Men,C-2 1000M (Canoe Double),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"WYLENZEK, Tomasz",Germany,Men,C-2 1000M (Canoe Double),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"RAUHE, Ronald",Germany,Men,K-2 500M (Kayak Double),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"WIESKOETTER, Tim",Germany,Men,K-2 500M (Kayak Double),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",Germany,Women,K-2 500M (Kayak Double),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"LEONHARDT, Carolin",Germany,Women,K-2 500M (Kayak Double),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"BACH, Bjoern",Germany,Men,K-4 1000M (Kayak Four),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"IHLE, Andreas",Germany,Men,K-4 1000M (Kayak Four),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"ULM, Stefan",Germany,Men,K-4 1000M (Kayak Four),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"ZABEL, Mark",Germany,Men,K-4 1000M (Kayak Four),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"FISCHER, Birgit",Germany,Women,K-4 500M (Kayak Four),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"LEONHARDT, Carolin",Germany,Women,K-4 500M (Kayak Four),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"NOLLEN, Maike",Germany,Women,K-4 500M (Kayak Four),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak F,"WAGNER-AUGUSTIN, Katrin",Germany,Women,K-4 500M (Kayak Four),Gold
2004,Athens,Canoe / Kayak,Canoe / Kayak S,"PFANNMOELLER, Stefan",Germany,Men,C-1 (Canoe Single),Bronze
2004,Athens,Canoe / Kayak,Canoe / Kayak S,"BECKER, Marcus",Germany,Men,C-2 (Canoe Double),Silver
2004,Athens,Canoe / Kayak,Canoe / Kayak S,"HENZE, Stefan",Germany,Men,C-2 (Canoe Double),Silver
2004,Athens,Cycling,Cycling Road,"ARNDT, Judith",Germany,Women,Individual Road Race,Silver
2004,Athens,Cycling,Cycling Track,"NIMKE, Stefan",Germany,Men,1KM Time Trial,Bronze
2004,Athens,Cycling,Cycling Track,"FULST, Guido",Germany,Men,Points Race,Bronze
2004,Athens,Cycling,Cycling Track,"WOLFF, Rene",Germany,Men,Sprint Indivual,Bronze
2004,Athens,Cycling,Cycling Track,"FIEDLER, Jens",Germany,Men,Team Sprint,Gold
2004,Athens,Cycling,Cycling Track,"NIMKE, Stefan",Germany,Men,Team Sprint,Gold
2004,Athens,Cycling,Cycling Track,"WOLFF, Rene",Germany,Men,Team Sprint,Gold
2004,Athens,Cycling,Mountain Bike,"SPITZ, Sabine",Germany,Women,Cross-Country,Bronze
2004,Athens,Equestrian,Dressage,"SALZGEBER, Ulla",Germany,Women,Individual,Silver
2004,Athens,Equestrian,Dressage,"SCHAUDT, Martin",Germany,Men,Team,Gold
2004,Athens,Equestrian,Dressage,"SCHMIDT, Hubertus",Germany,Men,Team,Gold
2004,Athens,Equestrian,Dressage,"KEMMER, Heike",Germany,Women,Team,Gold
2004,Athens,Equestrian,Dressage,"SALZGEBER, Ulla",Germany,Women,Team,Gold
2004,Athens,Equestrian,Jumping,"KUTSCHER, Marco",Germany,Men,Individual,Bronze
2004,Athens,Equestrian,Jumping,"AHLMANN, Christian",Germany,Men,Team,Bronze
2004,Athens,Equestrian,Jumping,"BECKER, Otto",Germany,Men,Team,Bronze
2004,Athens,Equestrian,Jumping,"KUTSCHER, Marco",Germany,Men,Team,Bronze
2004,Athens,Fencing,Fencing,"FIEDLER, Joerg",Germany,Men,Épée Team,Bronze
2004,Athens,Fencing,Fencing,"SCHMID, Sven",Germany,Men,Épée Team,Bronze
2004,Athens,Fencing,Fencing,"STRIGEL, Daniel",Germany,Men,Épée Team,Bronze
2004,Athens,Fencing,Fencing,"BOKEL, Claudia",Germany,Women,Épée Team,Silver
2004,Athens,Fencing,Fencing,"DUPLITZER, Imke",Germany,Women,Épée Team,Silver
2004,Athens,Fencing,Fencing,"HEIDEMANN, Britta",Germany,Women,Épée Team,Silver
2004,Athens,Football,Football,"BACHOR, Isabell",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"FUSS, Sonja",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"GAREFREKES, Kerstin",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"GUENTHER, Sarah",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"HINGST, Ariane",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"JONES, Steffi",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"LINGOR, Renate",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"MINNERT, Sandra",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"MUELLER, Martina",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"ODEBRECHT, Viola",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"OMILADE, Navina",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"POHLERS, Conny",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"PRINZ, Birgit",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"ROTTENBERG, Silke",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"STEGEMANN, Kerstin",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"WIMBERSKY, Petra",Germany,Women,Football,Bronze
2004,Athens,Football,Football,"WUNDERLICH, Pia",Germany,Women,Football,Bronze
2004,Athens,Gymnastics,Trampoline,"STEHLIK, Henrik",Germany,Men,Individual,Bronze
2004,Athens,Gymnastics,Trampoline,"DOGONADZE, Anna",Germany,Women,Individual,Gold
2004,Athens,Handball,Handball,"BAUR, Markus",Germany,Men,Handball,Silver
2004,Athens,Handball,Handball,"DRAGUNSKI, Mark",Germany,Men,Handball,Silver
